c_id;item_name;item_code
3772.0;SOGAMB5A2E671470128;7665.0
3772.0;SOGAMB5A2E6713BB9AD;7689.0
3772.0;MEFSIK59ACDA812BD4F;7676.0
5384.0;WOFVST5A93B34864DFD;8660.0
10197.0;MOR5A816ECA30809;8468.0
2688.0;APPCAM59BA8ECFD444E;6615.0
3567.0;HASQAR5A9509140D5A0;8688.0
10947.0;MATSAM5AAB59DF9F3E4;8852.0
1009.0;ENTSMA59DCCCBF25DAC;8010.0
1617.0;MATTEL5A462528E403F;7842.0
5558.0;MATSAM5AAB59DF9F3E4;8852.0
412.0;BAGGAR5A0A925B2283D;6456.0
412.0;MATTEL5A462528E403F;7842.0
5333.0;APPDAW59E0BC5C6B1E7;5409.0
3000.0;HASQAR5A618CD032D09;8098.0
3000.0;HASQAR5A53693BDD568;7945.0
3000.0;MEFSIT5A8588A5BAC1C;8907.0
4217.0;KNO59D64DAF36939;5176.0
4217.0;KIT59C0C7E1EB6BA;7659.0
4217.0;AME5A82D3149EC4A;8645.0
1461.0;WOFGUL59ACD3F32F181;4726.0
2987.0;SNO5A685DB296774;8116.0
8333.0;WOFVST5A93B34864DFD;8660.0
11365.0;MATHUA5AA6562AC6B1F;8878.0
11365.0;BAGSUN5A9413AFB8484;8662.0
11365.0;BAGDOV5A099F4EF3FFA;7479.0
11997.0;MATINF5A61FBB621160;8079.0
1009.0;APPNAD59E0ACF0E1C5A;7703.0
1009.0;MATAUD5A4B234260ACA;7899.0
9507.0;APPCAM59BA8E3E715C2;7855.0
9507.0;APPCAM59BA8DFE661A4;5522.0
11276.0;APPORI59DDDAB79889D;8921.0
11276.0;BAGSUN5A9413AFB8484;8662.0
11276.0;HASQAR5A618CBFB1863;8528.0
1068.0;KABSTI5A0447F5AF89F;7486.0
11997.0;MATINF5A61FBB621160;8079.0
9507.0;APPCAM59BA8E0176188;5730.0
822.0;APPCAM59BA8E0176188;5730.0
4225.0;HASQAR5A53693BDD568;7945.0
4225.0;KNO59D64DAF36939;5176.0
5518.0;MATBIS5A06C28E47950;6099.0
2622.0;MATTEL5A462528E403F;7842.0
5998.0;HALEMA59AC70ED76836;4696.0
5998.0;MEFECH5A5DC3EAAE4C7-XL;8034.0
11276.0;APPORI59DDDAB79889D;8921.0
11276.0;BAGSUN5A9413AFB8484;8662.0
11276.0;HASQAR5A53693A9C1C8;7946.0
1579.0;WOFALK5A8D08A59200E;8686.0
5251.0;WOFVST5A93B3459E903;8620.0
5251.0;APPNAT5A018FEDA562F;5666.0
138.0;MOR5A816ECA30809;8468.0
138.0;SNO5A685DB296774;8116.0
1889.0;SOGAMB5A2E671470128;7665.0
1889.0;SOGAMB5A09BA25616A0;6413.0
1889.0;SOGAMB5A2E671507BC4;7666.0
1889.0;TAR59EDB892CE7B0;7883.0
1610.0;APPNAT5A0A01860CE92;6700.0
760.0;WOFSIT5A993A6B20B88;8717.0
3567.0;HASQAR5A618CBFB1863;8528.0
3567.0;HASQAR5A53693A9C1C8;7946.0
3567.0;KNO59D64DAF36939;5176.0
4076.0;DET59F31AB0BCEDF;6478.0
3567.0;HASQAR5A950338603F8;8621.0
3567.0;HASQAR5A53693A9C1C8;7946.0
3567.0;HASQAR5A618CBFB1863;8528.0
276.0;WOFGUL59C24C9C6070C;8931.0
8503.0;MATSAM5A7463EE3C1A5;8597.0
2151.0;HALSHO5A3233B072EDA;7714.0
2151.0;HALSHO59F868954412F;6736.0
5984.0;MATSAM5AAB5AEE5DBA7;8880.0
6016.0;MATSAM5AAB5AEE5DBA7;8880.0
5534.0;MATSAM5AAB5AEE5DBA7;8880.0
5658.0;KNO59D64DAF36939;5176.0
5658.0;RAF59D64DB567970;5085.0
5658.0;JAZ5A5F32D789415;7847.0
5658.0;HASQAR5A94FDE167F16;8721.0
5658.0;HASQAR5A53691192C5D;7931.0
412.0;BAGSTY59F9C10C9F714;8793.0
11097.0;APPDAW5A004078D00CB;8128.0
1462.0;HASQAR5A5369034ECAE;8002.0
1462.0;SOGAMB5A698D0993A60;8147.0
5801.0;MOR59F333319808D;5509.0
5801.0;MOR5A8D58C2CB90C;8600.0
5801.0;JAZ5A5F32D789415;7847.0
5801.0;BAY5A3770A6EE4A3;7807.0
9822.0;HASQAR5A9509140D5A0;8688.0
9822.0;HASQAR5A618CBFB1863;8528.0
6179.0;WOFSIT5AB240C2CBCDC;8865.0
3543.0;RAF59D64DB567970;5085.0
3543.0;JAZ5A5F32CC08821;8403.0
3543.0;MOR5A8D599F8FB3D;8545.0
3543.0;JAZ5A5F32C714B12;8797.0
3327.0;ENTSAM5A264AF81A12C;8866.0
3327.0;ENTSAM5A7BE6883BCB7;8338.0
8943.0;WOFGUL59ACCFEB85465;5440.0
8943.0;WOFGUL59ACD1BB6E6B1;7663.0
2612.0;WOFVST5A93B3459E903;8620.0
2612.0;WOFVST5A93B347DDD7B;8855.0
9201.0;HALDYN5A00299E532EB;6651.0
9201.0;KABSHO59F837BE9B3BF;6492.0
9822.0;HASQAR5A9509140D5A0;8688.0
11097.0;APPDAW5A004078D00CB;8128.0
11918.0;MATSAM5A7463EE3C1A5;8597.0
1462.0;HASQAR5A618CD032D09;8098.0
1462.0;KIT59C0C7E1EB6BA;7659.0
11954.0;SOGMDF5A09BC0D96BE3;6577.0
3327.0;ENTSAM5A7BE6883BCB7;8338.0
3327.0;ENTSAM5A264AF81A12C;8866.0
5563.0;MATSAM5A7463EE3C1A5;8597.0
6452.0;BAGFT5A3272925D642;7864.0
245.0;SOGALM5A8BD55915F08;8606.0
3567.0;MOR5A816ECA30809;8468.0
674.0;SOGAMB5A311E96D12BC;7748.0
674.0;SOGAMB5A311E521B90F;7720.0
10327.0;BAGDOV5A099F4EF3FFA;7479.0
10327.0;BAGDOV5A099F4EF3FFA;7479.0
190.0;SOGMUL5A8AB26EE055E;8845.0
10608.0;HASQAR5A53691E612D5;8007.0
10608.0;HASQAR5A536977B8F2B;8854.0
10608.0;HASQAR5A7449994BBA7;8191.0
10608.0;HASQAR5A618CCA752C4;8695.0
10608.0;HASQAR5A618CB95E324;8304.0
10608.0;HASQAR5A53693BDD568;7945.0
10608.0;HASQAR5A53693A9C1C8;7946.0
10608.0;HASQAR5A5369353973B;8073.0
3852.0;MEFKAR5A7C138CE9EBD-S;8678.0
3852.0;MEFKAR5A7C138CE9EBD-XS;8687.0
3852.0;MEFKAR5A7C138CE9EBD-XL;8674.0
3852.0;MEFKAR5A7C138CE9EBD-L;8675.0
5920.0;SOGAME5A82D15A836DB;8792.0
5920.0;SOGAMB5A311E53D6BE9;7719.0
5920.0;SOGALM5A8BD55CD82F1;8655.0
5920.0;SOGAMB5A2E671651624;7671.0
5920.0;SOGAMB5A311E5263660;8563.0
5920.0;SOGAMB5A2E6713BB9AD;7689.0
5920.0;SOGAMB5A311E542A39D;7739.0
5920.0;SOGAMB5A311E52AB8B8;8562.0
5920.0;SOGAMB5AA816466DD94;8967.0
5920.0;SOGALM5A8BD561CA84E;8579.0
10608.0;HASQAR5A53698D0BD6F;7970.0
10608.0;HASQAR5A618CB80A201;8093.0
10608.0;HASQAR5A53691E612D5;8007.0
10608.0;HASQAR5A618CC678A1A;8578.0
10608.0;HASQAR5A5369855C039;8670.0
10608.0;HASQAR5A53699375950;8658.0
10608.0;HASQAR5A53691FC8D4B;8003.0
10608.0;HASQAR5A5369034ECAE;8002.0
10608.0;HASQAR5A53691192C5D;7931.0
8666.0;WOFGUL5A8C710033034;8482.0
4056.0;SOGBUT59AC9E00557A1;4699.0
10327.0;BAGDOV5A099F4EF3FFA;7479.0
12135.0;WOFSIT5A993A6BDBFD3;8715.0
465.0;COMSEA59D7279A08B6A;5162.0
10623.0;APPDAW5A54A37C07D7C;8911.0
12136.0;WOFVST5A93B3459E903;8620.0
12136.0;WOFVST5A93B3452AA52;8812.0
12136.0;WOFVST5A93B34864DFD;8660.0
10327.0;BAGDOV5A099F4EF3FFA;7479.0
10608.0;HASQAR5A5369034ECAE;8002.0
10608.0;HASQAR5A53698E5B971;7972.0
10608.0;HASQAR5A7449994BBA7;8191.0
10608.0;HASQAR5A744999A7B52;8178.0
10608.0;HASQAR5A618CC120963;8157.0
10608.0;HASQAR5A5369641059E;7961.0
10608.0;HASQAR5A744999A7B52;8178.0
10608.0;HASQAR5A53698D0BD6F;7970.0
10608.0;HASQAR5A744999A7B52;8178.0
10608.0;HASQAR5A744999A7B52;8178.0
10608.0;HASQAR5A5369353973B;8073.0
10608.0;HASQAR5A53691FC8D4B;8003.0
10608.0;HASQAR5A618DB1481E7;8835.0
10608.0;HASQAR5A618CCE63D2D;8048.0
10608.0;HASQAR5A744999A7B52;8178.0
10608.0;HASQAR5A618CC26C7FB;8630.0
10608.0;HASQAR5A5369A2BCAEB;7932.0
10608.0;HASQAR5A744999A7B52;8178.0
10608.0;HASQAR5A53696A68DF3;7971.0
10608.0;HASQAR5A53698D0BD6F;7970.0
10608.0;HASQAR5A618CCA752C4;8695.0
10608.0;HASQAR5A744999A7B52;8178.0
10608.0;HASQAR5A53697A43A60;8056.0
10608.0;HASQAR5A618CCDB3303;8058.0
10608.0;HASQAR5A53698E5B971;7972.0
10608.0;HASQAR5A7449994BBA7;8191.0
10608.0;HASQAR5A5369158AFE2;8100.0
10608.0;HASQAR5A5369604E7C7;8000.0
10608.0;HASQAR5A74499FBF19F;8260.0
10608.0;HASQAR5A5368FF60FE4;8001.0
10608.0;HASQAR5AAA1D4F51AD9;8843.0
10608.0;HASQAR5A618CC1C435A;8964.0
10608.0;HASQAR5A618CB95E324;8304.0
10410.0;APPORI59DDDAB79889D;8921.0
10608.0;HASQAR5A744999A7B52;8178.0
10608.0;HASQAR5A5369922FF49;8004.0
10608.0;HASQAR5A7449994BBA7;8191.0
10608.0;HASQAR5A9F9E9A26160;8728.0
1236.0;WOFSIT5A993A4F12C9F;8837.0
5632.0;BAGTHE5A45FB0F7E14B;7939.0
10608.0;HASQAR5A53698E5B971;7972.0
10608.0;HASQAR5A5369353973B;8073.0
10608.0;HASQAR5A744999A7B52;8178.0
1770.0;MEFPIE59ACB5C8B5296;7377.0
128.0;SOGAMB5A698D0993A60;8147.0
7777.0;HALSHO59F837EDD7C1C;6926.0
11817.0;MEFEMO59AC2210F1AC4-M;4947.0
10327.0;BAGDOV5A099F4EF3FFA;7479.0
1864.0;SOGAMB5A311E51C55FC;7718.0
1864.0;NIM59C0C6282BCE0;5062.0
1864.0;NIM59C0C65B5945B;4883.0
1864.0;SOGAMB5A09BA246645E;6293.0
6559.0;MEFWIN59C9078997B25;7301.0
11691.0;MEFNAR59C3926693491;4992.0
10327.0;BAGDOV5A099F4EF3FFA;7479.0
36.0;JAZ5A5F32C68326F;8404.0
36.0;JAZ5A5F32CC08821;8403.0
128.0;SOGAMB5A698D0993A60;8147.0
10608.0;HASQAR5A53698E5B971;7972.0
10608.0;HASQAR5A53691BB27CE;7998.0
10608.0;HASQAR5A7449994BBA7;8191.0
10608.0;HASQAR5A744999A7B52;8178.0
10608.0;HASQAR5A687F255CCE7;8156.0
10608.0;HASQAR5A53691FC8D4B;8003.0
10608.0;HASQAR5A536970F0677;8057.0
674.0;SOGAMB5A311E96D12BC;7748.0
674.0;SOGAMB5A09BA246645E;6293.0
674.0;SOGAMB5A09BA2510C50;6487.0
12066.0;MOR5A816ECA30809;8468.0
4759.0;ENTANY59DCCD1AC74C6;6696.0
1764.0;MEFECH5A4B6072ECFA6-42;8550.0
1764.0;MEFHOU5A0946DA25BF5;6397.0
5492.0;ENTANY59DCCD1AC74C6;6696.0
10663.0;APPGAB59F8AEE1E5325;5746.0
10057.0;BAGBER59DDB8237F6D4;5548.0
10057.0;MEFDEA5A27C2E6F142C;7638.0
10057.0;BAGDOV5A099F4EF3FFA;7479.0
2622.0;BAGDOV5A099F4EF3FFA;7479.0
3009.0;WOFJUN59FB0FA603104;7811.0
10327.0;BAGDOV5A099F4EF3FFA;7479.0
10327.0;BAGDOV5A099F4EF3FFA;7479.0
6273.0;APPSOG59DFA52343BC6;7346.0
40.0;COMSMA59DCD0E6027C6;5851.0
11265.0;WOFJUN59BA66676A62D;5475.0
417.0;WOFJUN59FB0F9C61AC4;8082.0
417.0;WOFJUN59FB0FA2EA7D0;7547.0
1918.0;HALCHA5A7DAB86422ED;8743.0
7938.0;WOFVST5A93B34864DFD;8660.0
7938.0;WOFVST5A93B3459E903;8620.0
7938.0;WOFVST5A93B347DDD7B;8855.0
10403.0;WOFJUN59FB0FA603104;7811.0
1592.0;WOFJUN59BA6626DAE9F;7439.0
1593.0;KABPLA5A3A056908C4D;8408.0
1711.0;HALFIT5A6F1D8B1CB98;8844.0
2455.0;WOFVST5A93B3459E903;8620.0
2455.0;WOFVST5A93B34864DFD;8660.0
2455.0;BAGMAS59AC6F72757E0;7637.0
5491.0;APPGAB5A03123139C0F;6897.0
10608.0;HASQAR5A53698D0BD6F;7970.0
10608.0;HASQAR5A53698E5B971;7972.0
10608.0;HASQAR5A744999A7B52;8178.0
10608.0;HASQAR5A7449994BBA7;8191.0
10608.0;HASQAR5A7449994BBA7;8191.0
10608.0;HASQAR5A7449994BBA7;8191.0
10608.0;HASQAR5A618CCE63D2D;8048.0
10608.0;HASQAR5A618CB95E324;8304.0
10608.0;HASQAR5A536987ECB68;8259.0
10658.0;MATINF5A01A8C30E30E;8161.0
10327.0;BAGDOV5A099F4EF3FFA;7479.0
4320.0;APPNAT5A0A01860CE92;6700.0
1792.0;WOFVST5A93B3459E903;8620.0
1792.0;WOFALK5A8D0902B2092;8571.0
6211.0;WOFJUN59FB0F9D4666C;7780.0
10608.0;HASQAR5A536977B8F2B;8854.0
10608.0;HASQAR5A53697909E92;8853.0
10410.0;APPGAB5A0197E01A817;6774.0
10608.0;HASQAR5A53695A94E5C;8395.0
10608.0;HASQAR5A53696A68DF3;7971.0
10608.0;HASQAR5A74499CC8610;8657.0
10608.0;HASQAR5A53698E5B971;7972.0
10608.0;HASQAR5A7449994BBA7;8191.0
10608.0;HASQAR5A744999A7B52;8178.0
10608.0;HASQAR5A5369922FF49;8004.0
10608.0;HASQAR5A744999A7B52;8178.0
7492.0;WOFALK5A8D08B2102C6;8631.0
10608.0;HASQAR5A536937D2E6A;7967.0
10608.0;HASQAR5A53699375950;8658.0
10608.0;HASQAR5A618DB1481E7;8835.0
10608.0;HASQAR5A744998A7D44;8629.0
10608.0;HASQAR5A618CC87F440;8784.0
10608.0;HASQAR5A53691E612D5;8007.0
10691.0;APPNAT5A0A01860CE92;6700.0
4709.0;WOFGUL59AD7D0374A5C;5190.0
4709.0;WOFGUL59AD7CF2AD895;8129.0
3296.0;WOFALK5A8D08F9E8B3F;8926.0
6211.0;WOFJUN59FB0FA8A0A11;6023.0
10397.0;WOFALK5A8D090061AE8;8573.0
2869.0;WOFJUN59FB0FA8A0A11;6023.0
5195.0;WOFGUL59AD7D0374A5C;5190.0
10642.0;WOFVST5A93B3459E903;8620.0
6134.0;MEFECH5A5DC3EAAE4C7-L;8286.0
10608.0;HASQAR5A9F9E9A26160;8728.0
10608.0;HASQAR5A618CC120963;8157.0
10608.0;HASQAR5A5369034ECAE;8002.0
10608.0;HASQAR5A53698D0BD6F;7970.0
10608.0;HASQAR5A5369922FF49;8004.0
10608.0;HASQAR5A7449994BBA7;8191.0
5403.0;WOFALK5A8D090061AE8;8573.0
3670.0;WOFVST5A93B34864DFD;8660.0
3670.0;WOFVST5A93B347DDD7B;8855.0
6265.0;APPSUP5A321B74C0685;8902.0
12125.0;APPBIN5A09738963861;8067.0
12125.0;SOGMUL5A8AB2704CBAA;8726.0
12125.0;SOGMUL5A8AB271265BC;8738.0
12125.0;SOGAMB5A2E67122360F;7687.0
10608.0;HASQAR5A53697A43A60;8056.0
10608.0;HASQAR5A5369034ECAE;8002.0
10608.0;HASQAR5A536987ECB68;8259.0
10608.0;HASQAR5A74499FBF19F;8260.0
10608.0;HASQAR5A74499E403CB;8653.0
10608.0;HASQAR5A53697A43A60;8056.0
10608.0;HASQAR5A74499C2C376;8942.0
6764.0;APPNAT5A0A01860CE92;6700.0
4034.0;HALEMA59AC70ED76836;4696.0
10074.0;WOFDEA5A2A88B6DAE25;8914.0
9084.0;HALSHO59F8669F78A2D;6192.0
10436.0;HASMD5A8D4354DB154;8908.0
1677.0;WOFALK5A12AD1D25899;7213.0
1677.0;WOFALK5A8D0901D1F5F;8547.0
1677.0;WOFALK5A8D08B4F181C;8643.0
10074.0;WOFVST5A93B3459E903;8620.0
5500.0;BAGHEM5A9F907819438;8744.0
7603.0;BAGSAE5A72ED744C5A6;8963.0
4086.0;COMHP59F174BF62EC3;7515.0
5318.0;KAR59E85C9849D91;7306.0
1628.0;WOFVST5A93B3459E903;8620.0
1628.0;SOGAMB5A2E67122360F;7687.0
1628.0;WOFVST5A93B3461C6CF;8828.0
6355.0;WOFALK5A8D08E779676;8548.0
10591.0;WOFVST5A93B34864DFD;8660.0
10591.0;SOGAMB5A698D0993A60;8147.0
10608.0;HASQAR5A7449994BBA7;8191.0
10608.0;HASQAR5A53696D38271;8136.0
10608.0;HASQAR5A7449994BBA7;8191.0
10608.0;HASQAR5A744999A7B52;8178.0
10608.0;HASQAR5A74499C2C376;8942.0
10608.0;HASQAR5A74499AE11F9;8167.0
10608.0;HASQAR5A53698D0BD6F;7970.0
10608.0;HASQAR5A744998A7D44;8629.0
10608.0;HASQAR5A744999A7B52;8178.0
10608.0;HASQAR5A5369922FF49;8004.0
10608.0;HASQAR5A53697A43A60;8056.0
10608.0;HASQAR5A5369353973B;8073.0
10608.0;HASQAR5A687F255CCE7;8156.0
10608.0;HASQAR5A5369034ECAE;8002.0
10608.0;HASQAR5A536970F0677;8057.0
10608.0;HASQAR5AA61A514A427;8780.0
10608.0;HASQAR5A74499E403CB;8653.0
10608.0;HASQAR5A5369353973B;8073.0
10608.0;HASQAR5A5369AA82A1C;8954.0
10608.0;HASQAR5A7449994BBA7;8191.0
10608.0;HASQAR5A53695A94E5C;8395.0
10608.0;HASQAR5A5369353973B;8073.0
10608.0;HASQAR5A744999A7B52;8178.0
10608.0;HASQAR5A74499AE11F9;8167.0
10608.0;HASQAR5A5369922FF49;8004.0
10608.0;HASQAR5A536970F0677;8057.0
10608.0;HASQAR5A74499CC8610;8657.0
10608.0;HASQAR5A53697A43A60;8056.0
10608.0;HASQAR5A5369353973B;8073.0
10608.0;HASQAR5A618CCA752C4;8695.0
10608.0;HASQAR5A74499CC8610;8657.0
10608.0;HASQAR5A7449994BBA7;8191.0
10608.0;HASQAR5A744999A7B52;8178.0
28.0;SOGAMB5A698D0993A60;8147.0
10608.0;HASQAR5A53697A43A60;8056.0
10608.0;HASQAR5A744999A7B52;8178.0
10608.0;HASQAR5A74499AE11F9;8167.0
10608.0;HASQAR5A618CC678A1A;8578.0
10608.0;HASQAR5A53691E612D5;8007.0
10608.0;HASQAR5A5369353973B;8073.0
10608.0;HASQAR5A5369353973B;8073.0
10608.0;HASQAR5A53695A94E5C;8395.0
10608.0;HASQAR5A536970F0677;8057.0
10608.0;HASQAR5A7449994BBA7;8191.0
10608.0;HASQAR5A9F9E9A26160;8728.0
10608.0;HASQAR5A5369353973B;8073.0
4709.0;WOFGUL59AD7CF2AD895;8129.0
4709.0;WOFGUL59AD7D0374A5C;5190.0
11365.0;SOGAMB5A2E67122360F;7687.0
11365.0;BAGSUN5A9413AFB8484;8662.0
10608.0;HASQAR5A618CB365771;8142.0
10608.0;HASQAR5A618CB762B6E;8141.0
10608.0;HASQAR5A5369034ECAE;8002.0
10608.0;HASQAR5A618CBFB1863;8528.0
10608.0;HASQAR5A7449994BBA7;8191.0
10608.0;HASQAR5A744999A7B52;8178.0
10608.0;HASQAR5A618CC063535;8103.0
4552.0;BAGDOV5A099F4EF3FFA;7479.0
2622.0;HASSAU5A059288F37D1;5843.0
5422.0;APPORI5AAFAEF8C18E1;8912.0
5175.0;WOFGUL59AD7D97E8717;8946.0
245.0;HASQAR5A53693BDD568;7945.0
245.0;SOGMDF5A09BC14091FF;7506.0
245.0;TAR59EDB8A30D992;5870.0
245.0;TAR59EDB892CE7B0;7883.0
6574.0;APPGAB5A03123139C0F;6897.0
6574.0;SOGAMB5A2E67122360F;7687.0
7472.0;APPSUP5A321B74C0685;8902.0
10057.0;BAGBER59DDB8237F6D4;5548.0
7472.0;APPSUP5A321B74C0685;8902.0
3567.0;HASQAR5A53693BDD568;7945.0
3567.0;HASQAR5A618CBFB1863;8528.0
3567.0;APPGAB5A03123139C0F;6897.0
2179.0;APPSUP5A321B74C0685;8902.0
10608.0;HASQAR5A53697A43A60;8056.0
10608.0;HASQAR5A53699ED5813;7960.0
10608.0;HASQAR5A5368FF60FE4;8001.0
10608.0;HASQAR5A744999A7B52;8178.0
10608.0;HASQAR5A618CCE63D2D;8048.0
10608.0;HASQAR5A53691FC8D4B;8003.0
10608.0;HASQAR5A618DB1481E7;8835.0
128.0;APPNAT5A0A01860CE92;6700.0
282.0;SOGAMB5A698D0993A60;8147.0
11177.0;MATHUA5AA6562AC6B1F;8878.0
10476.0;WOFGUL59ACD09029A13;8261.0
5195.0;WOFGUL59AD7CF2AD895;8129.0
2622.0;MATTEL5A462528E403F;7842.0
2622.0;ENTTCL5A7FEF9523346;8352.0
5968.0;APPNAT59AC8ADF3C22C;6563.0
10575.0;WOFHYP5A4DD51370D86;8452.0
7804.0;HALSHO59F867778CFE7;7114.0
10608.0;HASQAR5A53690233FF8;7958.0
10074.0;WOFHYP5A4DD51370D86;8452.0
10608.0;HASQAR5A53699D65F2B;8006.0
10608.0;HASQAR5A618CD20957A;8199.0
10608.0;HASQAR5A53697A43A60;8056.0
10608.0;HASQAR5A536970F0677;8057.0
10608.0;HASQAR5A53698E5B971;7972.0
10608.0;HASQAR5A7449994BBA7;8191.0
10608.0;HASQAR5A744998A7D44;8629.0
10608.0;HASQAR5A74499C2C376;8942.0
10608.0;HASQAR5A5369353973B;8073.0
10608.0;HASQAR5A53691E612D5;8007.0
10608.0;HASQAR5A744998A7D44;8629.0
10608.0;HASQAR5A5369A2BCAEB;7932.0
10608.0;HASQAR5A53698E5B971;7972.0
10608.0;HASQAR5A53698D0BD6F;7970.0
10608.0;HASQAR5A53691E612D5;8007.0
10608.0;HASQAR5A74499FBF19F;8260.0
10608.0;HASQAR5A7449994BBA7;8191.0
10608.0;HASQAR5A744998A7D44;8629.0
4425.0;SOGAMB5A09BA22CD8BE;6291.0
4425.0;SOGAMB5A311E5263660;8563.0
6331.0;DET59F31AB0BCEDF;6478.0
9177.0;SOGMAY5A09B5F0EAACB;7583.0
9552.0;HASTEL59AC64610C79E;7162.0
10431.0;MATBIG59AC912FCE183;4689.0
10608.0;HASQAR5A53697650D23;8095.0
10608.0;HASQAR5A53697909E92;8853.0
10608.0;HASQAR5A53690D668A6;8953.0
10608.0;HASQAR5A744999A7B52;8178.0
10608.0;HASQAR5A5369A2BCAEB;7932.0
10608.0;HASQAR5A618CC26C7FB;8630.0
10608.0;HASQAR5A53691FC8D4B;8003.0
10608.0;HASQAR5A618CB95E324;8304.0
10608.0;HASQAR5A53697A43A60;8056.0
10608.0;HASQAR5A618CC678A1A;8578.0
10608.0;HASQAR5A53691E612D5;8007.0
10496.0;MEFMYD5A9E5E30E80F7;8741.0
10496.0;SNO5A685DB296774;8116.0
10659.0;MEFMUN5A0ACC3A894BE-10;5899.0
3091.0;HALFAN59ADBE79E9893;4851.0
749.0;APPPEL59FF42F50CAD3;5978.0
4455.0;MATSUP5A818CA6ABBCA;8693.0
5410.0;COMTOO59D51847732F0;5257.0
10410.0;MATSAM5A731DC53D4B4;8915.0
245.0;SOGAMB5A2E671651624;7671.0
245.0;SOGAMB5A2E67122360F;7687.0
245.0;SOGAMB5A311E51C55FC;7718.0
10410.0;APPORI5A02E0BCCF7EF;7200.0
4870.0;WOFLAL5A8FD021668B7;8691.0
11996.0;APPDAW5A812866584D4;8326.0
10476.0;WOFGUL59AD7D97E8717;8946.0
5183.0;HALSHO59F866CE0E014;8479.0
5460.0;WOFALK5A8D0902B2092;8571.0
240.0;ASE5A93D24BE9E0A;8883.0
1009.0;APPNAT5A7019773273F;8153.0
3704.0;HALSHO59F8669F78A2D;6192.0
884.0;APPBIN59AC8F3A515E5;4692.0
11177.0;MATHUA5AA6562AC6B1F;8878.0
11177.0;BAGFAI5A099F5119CB7;7179.0
844.0;APPNAT5A0A01860CE92;6700.0
10608.0;HASQAR5A5369AA82A1C;8954.0
10169.0;WOFSIT5A993A4910916;8711.0
10169.0;WOFSIT5A993A4910916;8711.0
8137.0;BAGLOR5A12C5B831E9C;7310.0
10608.0;HASQAR5A74499A4A28D;8359.0
10608.0;HASQAR5A74499AE11F9;8167.0
10608.0;HASQAR5A53693D2F6FF;8467.0
10608.0;HASQAR5A53695A94E5C;8395.0
9621.0;MEFSHA59EDF9DBBAED7;7552.0
2749.0;HASCRA5A72443A169A7;8950.0
1154.0;MATSUP5A818CA6ABBCA;8693.0
10274.0;MATBIG59AC914BAE024;5646.0
5425.0;APPNEW5A900E7ED2764;8824.0
11556.0;ENTLIV5A8A951237F9F;8652.0
1553.0;BAGWAX5A1EA4BA5CF7F;8139.0
1899.0;COMSMA59DCCF36639CB;5236.0
10608.0;HASQAR5A618CCA752C4;8695.0
10608.0;HASQAR5A618CC26C7FB;8630.0
10608.0;HASQAR5A53691FC8D4B;8003.0
1347.0;BAGDOV5A099F4EF3FFA;7479.0
10608.0;HASQAR5A5369727F0E1;8303.0
10608.0;HASQAR5A5369034ECAE;8002.0
10608.0;HASQAR5A5369144BA78;8113.0
10608.0;HASQAR5A53690830FEB;7959.0
10608.0;HASQAR5A618CBE0B442;8099.0
10608.0;HASQAR5A618CD20957A;8199.0
10608.0;HASQAR5A53691E612D5;8007.0
10608.0;HASQAR5A53691192C5D;7931.0
10741.0;MATHAR5A583C490B957;8044.0
1646.0;BAGPHI59FADB8FEDAF6;6861.0
5540.0;HASONC59AC64DFADA78;4775.0
5797.0;ENTANY59DCCD1AC74C6;6696.0
5047.0;HALEMA59AC6330E7A5D;5101.0
1508.0;HALEMA59AC6330E7A5D;5101.0
10608.0;HASQAR5A5369353973B;8073.0
10608.0;HASQAR5A53698D0BD6F;7970.0
10608.0;HASQAR5A7449994BBA7;8191.0
10608.0;HASQAR5A5369A2BCAEB;7932.0
10608.0;HASQAR5A53698E5B971;7972.0
10608.0;HASQAR5A744999A7B52;8178.0
10608.0;HASQAR5A5369144BA78;8113.0
10608.0;HASQAR5A5369158AFE2;8100.0
10608.0;HASQAR5A744998A7D44;8629.0
6676.0;WOFDEA5A2A88B6DAE25;8914.0
6676.0;APPNAT5A0A01860CE92;6700.0
6676.0;APPBIN5A0973890648F;6810.0
6676.0;MEFKUR59AD9717C3B83;5014.0
10747.0;HASONC59BA3E209AFCD;5395.0
10608.0;HASQAR5A5369353973B;8073.0
10608.0;HASQAR5A74499AE11F9;8167.0
12130.0;DET59F31AB0BCEDF;6478.0
5917.0;WOFSIT5A993A6BDBFD3;8715.0
5917.0;WOFSIT5A993A62C19C7;8762.0
5917.0;WOFSIT5A993A524597B;8716.0
10583.0;BAGSAE5A002F04EBDF3;5733.0
10583.0;BAGSAE5A002F0EC1429;7109.0
11526.0;HASQAR5A53695BBF279;8357.0
11469.0;HASONC59BA3E209AFCD;5395.0
7339.0;APPNAT5A0A01860CE92;6700.0
5801.0;BAY5A3770A6EE4A3;7807.0
5801.0;JAZ5A5F32C714B12;8797.0
10608.0;HASQAR5A5369353973B;8073.0
10608.0;HASQAR5A53690D668A6;8953.0
10608.0;HASQAR5A7449994BBA7;8191.0
10608.0;HASQAR5A5369034ECAE;8002.0
10608.0;HASQAR5A53698D0BD6F;7970.0
10608.0;HASQAR5A53693D2F6FF;8467.0
