model_num,rnn_style,emb_units,rnn_units,drop_rate,l_rate,replication,accuracy
8.0,lstm,32.0,100.0,0.8,0.001,1.0,0.3066805899143219
8.0,lstm,64.0,400.0,0.6,0.001,2.0,0.2829892933368683
8.0,lstm,96.0,100.0,0.6,0.001,2.0,0.3301977217197418
8.0,lstm,32.0,500.0,0.6,0.001,1.0,0.2780245542526245
8.0,lstm,32.0,500.0,0.8,0.001,1.0,0.3167842626571655
8.0,lstm,128.0,400.0,0.6,0.001,1.0,0.29788345098495483
8.0,lstm,128.0,500.0,0.8,0.001,1.0,0.32566848397254944
8.0,lstm,64.0,500.0,0.6,0.001,1.0,0.2543332576751709
8.0,lstm,64.0,500.0,0.6,0.001,2.0,0.26905322074890137
8.0,lstm,96.0,500.0,0.8,0.001,1.0,0.3233167827129364
8.0,lstm,96.0,400.0,0.6,0.001,1.0,0.2775890529155731
8.0,lstm,96.0,400.0,0.8,0.001,2.0,0.33568504452705383
8.0,lstm,128.0,300.0,0.6,0.001,1.0,0.30519989132881165
8.0,lstm,32.0,400.0,0.6,0.001,2.0,0.27541154623031616
8.0,lstm,64.0,200.0,0.6,0.001,1.0,0.3017158806324005
8.0,lstm,32.0,100.0,0.6,0.001,1.0,0.3178294599056244
8.0,lstm,64.0,200.0,0.6,0.001,2.0,0.3011932671070099
8.0,lstm,128.0,400.0,0.8,0.001,2.0,0.3361205458641052
8.0,lstm,64.0,300.0,0.8,0.001,1.0,0.33638185262680054
