t_id;t_date;c_id;recency;payment;item_code;category_code;method_code
531328.0;2017-07-11;2776;72;3;2891;2;1
531329.0;2017-07-11;2776;72;1;2416;2;1
531330.0;2017-07-11;2776;72;2;898;5;1
531331.0;2017-07-11;2776;72;2;2904;5;1
531312.0;2017-07-11;2695;72;97;839;5;7
531348.0;2017-07-11;2777;72;8;1401;10;1
531349.0;2017-07-11;2777;72;2;2725;2;1
531350.0;2017-07-11;2778;72;1;2852;2;1
531351.0;2017-07-11;2778;72;1;2416;2;1
531352.0;2017-07-11;2778;72;2;898;5;1
531353.0;2017-07-11;2778;72;4;2801;5;1
531354.0;2017-07-11;2778;72;1;53;2;1
531325.0;2017-07-11;2779;72;5;1377;2;1
531326.0;2017-07-11;2779;72;1;2852;2;1
531327.0;2017-07-11;2779;72;2;1147;5;1
531343.0;2017-07-11;2780;72;2;2905;2;1
531344.0;2017-07-11;2780;72;3;1465;4;1
531346.0;2017-07-11;2780;72;2;1940;3;1
531356.0;2017-07-11;2781;72;5;1377;2;4
531357.0;2017-07-11;2781;72;3;2280;9;4
531374.0;2017-07-11;1843;72;6;2204;5;4
531375.0;2017-07-11;1843;72;2;1376;2;4
531366.0;2017-07-11;2782;72;6;2899;2;1
531367.0;2017-07-11;2782;72;1;850;5;1
531368.0;2017-07-11;2782;72;7;1072;3;1
531386.0;2017-07-11;2762;72;6;327;5;1
531395.0;2017-07-11;1120;72;1;2416;2;3
531396.0;2017-07-11;1120;72;4;2906;2;3
531397.0;2017-07-11;1120;72;1;2852;2;3
531398.0;2017-07-11;1120;72;1;2759;5;3
531387.0;2017-07-11;1634;72;1;1148;5;3
531388.0;2017-07-11;1634;72;5;485;5;3
531389.0;2017-07-11;1634;72;1;2759;5;3
531394.0;2017-07-11;2605;72;11;2396;5;1
531406.0;2017-07-11;2783;72;1;2759;5;1
531399.0;2017-07-11;1041;72;8;2619;5;1
531430.0;2017-07-11;2699;72;3;2891;2;1
531431.0;2017-07-11;2699;72;1;2416;2;1
531432.0;2017-07-11;2699;72;5;1983;5;1
531422.0;2017-07-11;696;72;10;1377;2;1
531423.0;2017-07-11;696;72;6;1326;5;1
531424.0;2017-07-11;696;72;2;646;5;1
531439.0;2017-07-11;2783;72;2;785;7;1
531454.0;2017-07-11;2784;72;2;1147;5;1
531455.0;2017-07-11;2784;72;2;1605;5;1
531471.0;2017-07-11;513;72;11;1872;5;1
531472.0;2017-07-11;2785;72;8;2619;5;1
531473.0;2017-07-11;2785;72;1;2852;2;1
531474.0;2017-07-11;2785;72;3;2784;5;1
531487.0;2017-07-11;1320;72;2;2852;2;1
531495.0;2017-07-11;2786;72;4;1526;2;1
531496.0;2017-07-11;2786;72;1;2483;2;1
531497.0;2017-07-11;2786;72;2;1605;5;1
531488.0;2017-07-11;2787;72;1;2416;2;1
531489.0;2017-07-11;2787;72;5;1535;3;1
531490.0;2017-07-11;2787;72;3;2907;8;1
531491.0;2017-07-11;2787;72;2;2404;3;1
531509.0;2017-07-11;1635;72;7;1072;3;1
531510.0;2017-07-11;1635;72;2;2908;4;1
531505.0;2017-07-11;2788;72;8;1401;10;1
531506.0;2017-07-11;2788;72;3;2280;9;1
531507.0;2017-07-11;2788;72;1;2909;5;1
531508.0;2017-07-11;2788;72;1;850;5;1
531498.0;2017-07-11;1367;72;4;1513;2;1
531499.0;2017-07-11;1367;72;3;2280;9;1
531516.0;2017-07-11;1941;72;4;1962;5;1
531517.0;2017-07-11;1941;72;3;2280;9;1
531532.0;2017-07-11;2789;72;1;919;3;1
531533.0;2017-07-11;2789;72;5;2548;3;1
531534.0;2017-07-11;2336;72;8;2891;2;1
531529.0;2017-07-11;603;72;2;2892;2;1
531530.0;2017-07-11;603;72;1;2416;2;1
531531.0;2017-07-11;603;72;5;2271;5;1
531574.0;2017-07-11;2245;72;5;1377;2;3
531575.0;2017-07-11;2245;72;1;850;5;3
531567.0;2017-07-11;1998;72;2;2892;2;1
531568.0;2017-07-11;1998;72;2;2259;5;1
531569.0;2017-07-11;1998;72;2;2338;2;1
531570.0;2017-07-11;1998;72;3;139;2;1
531578.0;2017-07-11;505;72;4;1485;9;1
531579.0;2017-07-11;505;72;2;2259;5;1
531576.0;2017-07-11;1672;72;5;1377;2;1
531577.0;2017-07-11;1672;72;3;2891;2;1
531589.0;2017-07-11;1698;72;4;1485;9;1
531590.0;2017-07-11;1698;72;1;2759;5;1
531584.0;2017-07-11;30;72;6;2888;5;1
531585.0;2017-07-11;30;72;1;2416;2;1
531594.0;2017-07-11;618;72;6;327;5;1
531595.0;2017-07-11;618;72;3;2910;2;1
531596.0;2017-07-11;618;72;23;2898;10;1
531597.0;2017-07-11;618;72;1;2852;2;1
531604.0;2017-07-11;892;72;7;2911;5;1
531598.0;2017-07-11;430;72;1;2759;5;1
531599.0;2017-07-11;430;72;2;646;5;1
531619.0;2017-07-11;2790;72;1;2416;2;1
531620.0;2017-07-11;2790;72;7;1962;5;1
531610.0;2017-07-11;2791;72;1;2416;2;1
531611.0;2017-07-11;2791;72;3;2784;5;1
531612.0;2017-07-11;2791;72;6;327;5;1
531613.0;2017-07-11;2792;72;4;2693;1;1
531624.0;2017-07-11;2793;72;9;196;5;1
531625.0;2017-07-11;2793;72;4;1869;5;1
531633.0;2017-07-11;892;72;6;327;5;1
531635.0;2017-07-11;892;72;6;1058;5;1
531636.0;2017-07-11;892;72;7;2855;5;1
531637.0;2017-07-11;892;72;6;389;5;1
531632.0;2017-07-11;1700;72;9;2912;5;1
531650.0;2017-07-11;2794;72;2;1376;2;2
531651.0;2017-07-11;2794;72;3;2891;2;2
531652.0;2017-07-11;2794;72;2;2896;4;2
531653.0;2017-07-11;2794;72;1;2897;2;2
531645.0;2017-07-11;2795;72;7;1926;5;1
531646.0;2017-07-11;2795;72;2;2552;5;1
531647.0;2017-07-11;2795;72;4;191;2;1
531648.0;2017-07-11;2795;72;1;740;5;1
531649.0;2017-07-11;2795;72;2;898;5;1
531661.0;2017-07-11;2796;72;6;2305;5;1
531660.0;2017-07-11;887;72;20;2913;2;4
531669.0;2017-07-11;2797;72;1;2852;2;1
531670.0;2017-07-11;2797;72;5;1983;5;1
531671.0;2017-07-11;2797;72;3;2784;5;1
531672.0;2017-07-11;1718;72;9;485;5;1
531673.0;2017-07-11;1718;72;2;1605;5;1
531674.0;2017-07-11;1718;72;2;2759;5;1
531675.0;2017-07-11;1718;72;1;2063;5;1
531676.0;2017-07-11;1718;72;2;2852;2;1
531677.0;2017-07-11;1718;72;3;2784;5;1
531678.0;2017-07-11;1718;72;5;2914;2;1
531683.0;2017-07-11;892;72;2;2852;2;1
531684.0;2017-07-11;892;72;3;2179;2;1
531687.0;2017-07-11;587;72;5;1377;2;1
531688.0;2017-07-11;587;72;1;2852;2;1
531703.0;2017-07-11;2142;72;6;327;5;1
531704.0;2017-07-11;2142;72;4;862;5;1
531685.0;2017-07-11;396;72;1;2852;2;1
531686.0;2017-07-11;396;72;9;1978;6;1
531707.0;2017-07-11;152;72;8;2915;1;1
531696.0;2017-07-11;851;72;8;2619;5;1
531729.0;2017-07-11;2798;72;9;2718;5;1
531730.0;2017-07-11;2798;72;1;2416;2;1
531756.0;2017-07-11;2799;72;1;2759;5;2
531757.0;2017-07-11;2799;72;1;850;5;2
531758.0;2017-07-11;2799;72;2;398;5;2
531759.0;2017-07-11;2799;72;2;646;5;2
531749.0;2017-07-11;393;72;1;2897;2;1
531750.0;2017-07-11;393;72;2;2017;5;1
531751.0;2017-07-11;393;72;5;2914;2;1
531752.0;2017-07-11;393;72;2;3;2;1
531755.0;2017-07-11;963;72;2;2148;2;1
531775.0;2017-07-11;2175;72;1;2916;5;1
531776.0;2017-07-11;2175;72;1;2416;2;1
531777.0;2017-07-11;2175;72;5;1983;5;1
531766.0;2017-07-11;2742;72;5;119;7;1
531767.0;2017-07-11;2742;72;2;1335;7;1
531771.0;2017-07-11;2800;72;9;549;5;1
531772.0;2017-07-11;2800;72;5;2606;5;1
531773.0;2017-07-11;2800;72;4;516;2;1
531784.0;2017-07-11;2801;72;2;2017;5;1
531785.0;2017-07-11;2801;72;1;2917;2;1
531786.0;2017-07-11;2801;72;1;53;2;1
531787.0;2017-07-11;2801;72;2;2852;2;1
531790.0;2017-07-11;2802;72;2;2259;5;1
531791.0;2017-07-11;2802;72;3;1465;4;1
531792.0;2017-07-11;2802;72;3;2895;5;1
531779.0;2017-07-11;2475;72;6;2432;4;1
531780.0;2017-07-11;2475;72;1;2537;4;1
531793.0;2017-07-11;2803;72;4;1962;5;1
531799.0;2017-07-11;331;72;6;2204;5;1
531825.0;2017-07-11;493;72;3;2852;2;1
531821.0;2017-07-11;2804;72;6;327;5;1
531822.0;2017-07-11;2804;72;1;740;5;1
531823.0;2017-07-11;2804;72;2;1147;5;1
531824.0;2017-07-11;2804;72;1;19;7;1
531826.0;2017-07-11;603;72;4;1485;9;1
531827.0;2017-07-11;603;72;2;2063;5;1
531829.0;2017-07-11;1460;72;9;2912;5;1
531830.0;2017-07-11;2163;72;12;2658;9;1
531835.0;2017-07-11;869;72;8;1401;10;1
531836.0;2017-07-11;869;72;2;646;5;1
531837.0;2017-07-11;869;72;1;2538;4;1
531873.0;2017-07-11;107;72;2;1435;7;1
531874.0;2017-07-11;107;72;2;2918;7;1
531875.0;2017-07-11;107;72;2;159;7;1
531876.0;2017-07-11;107;72;2;407;7;1
531877.0;2017-07-11;107;72;4;178;4;1
531878.0;2017-07-11;107;72;2;158;7;1
531879.0;2017-07-11;107;72;1;273;7;1
531862.0;2017-07-11;2453;72;5;1377;2;1
531863.0;2017-07-11;2453;72;3;1465;4;1
531891.0;2017-07-11;1292;72;5;2919;5;1
531905.0;2017-07-11;2110;72;2;2416;2;1
531906.0;2017-07-11;2110;72;1;2852;2;1
531898.0;2017-07-11;2805;72;5;1983;5;1
531899.0;2017-07-11;2805;72;1;2483;2;1
531919.0;2017-07-11;2461;72;4;646;5;1
531920.0;2017-07-11;2806;72;1;2483;2;1
531921.0;2017-07-11;2806;72;1;2416;2;1
531922.0;2017-07-11;2806;72;2;2338;2;1
531923.0;2017-07-11;2806;72;3;140;2;1
531918.0;2017-07-11;2805;72;7;2920;3;1
531926.0;2017-07-11;2807;72;6;389;5;1
531927.0;2017-07-11;2807;72;5;555;2;1
531928.0;2017-07-11;2807;72;4;34;2;1
531924.0;2017-07-11;1523;72;6;327;5;1
531925.0;2017-07-11;1523;72;3;2784;5;1
531949.0;2017-07-11;2808;72;8;2921;3;1
531950.0;2017-07-11;2808;72;5;1377;2;1
531952.0;2017-07-11;2809;72;3;1465;4;1
531953.0;2017-07-11;2809;72;4;1485;9;1
531959.0;2017-07-11;1753;72;5;2914;2;1
531960.0;2017-07-11;1753;72;2;1605;5;1
531965.0;2017-07-11;2256;72;8;392;2;1
531977.0;2017-07-11;2809;72;4;1925;3;1
531978.0;2017-07-11;2809;72;8;1401;10;1
531969.0;2017-07-11;2810;72;2;2017;5;1
531970.0;2017-07-11;2810;72;2;2852;2;1
531971.0;2017-07-11;2810;72;3;2922;1;1
531983.0;2017-07-11;1523;72;8;1401;10;1
531985.0;2017-07-11;1523;72;1;2683;5;1
531991.0;2017-07-11;2811;72;4;1962;5;1
531992.0;2017-07-11;2811;72;2;898;5;1
532014.0;2017-07-11;2812;72;1;2759;5;1
532021.0;2017-07-11;449;72;11;1872;5;1
532008.0;2017-07-11;2813;72;2;2438;2;1
532009.0;2017-07-11;2813;72;2;2652;2;1
532010.0;2017-07-11;2813;72;2;2813;2;1
532011.0;2017-07-11;2813;72;2;2743;2;1
532040.0;2017-07-11;2814;72;1;2759;5;1
532041.0;2017-07-11;2814;72;2;1833;5;1
532022.0;2017-07-11;1838;72;8;1667;8;1
532023.0;2017-07-11;1838;72;2;1605;5;1
532024.0;2017-07-11;1838;72;2;2759;5;1
532046.0;2017-07-11;2647;72;5;530;1;1
532061.0;2017-07-11;1427;72;2;2759;5;1
532062.0;2017-07-11;1427;72;1;2483;2;1
532064.0;2017-07-11;1427;72;1;1956;1;1
532066.0;2017-07-11;2623;72;3;2192;8;3
532069.0;2017-07-11;2815;72;2;646;5;1
532083.0;2017-07-12;1456;72;2;1605;5;1
532099.0;2017-07-12;2816;72;3;2784;5;1
532100.0;2017-07-12;2816;72;1;2759;5;1
532101.0;2017-07-12;2816;72;1;1148;5;1
532111.0;2017-07-12;2288;72;3;2895;5;4
532133.0;2017-07-12;533;72;8;1401;10;1
532134.0;2017-07-12;533;72;1;2787;4;1
532135.0;2017-07-12;533;72;1;2454;4;1
532137.0;2017-07-12;1936;72;5;1889;2;1
532138.0;2017-07-12;1936;72;1;1148;5;1
532139.0;2017-07-12;1936;72;1;2483;2;1
532156.0;2017-07-12;1546;72;2;204;7;1
532157.0;2017-07-12;1546;72;2;668;7;1
532158.0;2017-07-12;1546;72;1;60;7;1
532159.0;2017-07-12;1546;72;1;2759;5;1
532160.0;2017-07-12;1546;72;3;898;5;1
532161.0;2017-07-12;1546;72;3;2784;5;1
532172.0;2017-07-12;2817;72;2;206;9;1
532175.0;2017-07-12;2817;72;5;2184;9;1
532176.0;2017-07-12;2817;72;15;2923;5;1
532177.0;2017-07-12;2818;72;2;2338;2;1
532178.0;2017-07-12;2818;72;2;898;5;1
532179.0;2017-07-12;2818;72;4;1869;5;1
532190.0;2017-07-12;2819;72;5;1377;2;1
532191.0;2017-07-12;2819;72;5;2914;2;1
532241.0;2017-07-12;2820;72;4;1449;5;1
532236.0;2017-07-12;2253;72;6;2924;5;1
532237.0;2017-07-12;2253;72;2;2904;5;1
532260.0;2017-07-12;2821;72;9;196;5;1
532259.0;2017-07-12;2691;72;4;1962;5;1
532261.0;2017-07-12;2297;72;1;2445;4;1
532262.0;2017-07-12;2297;72;1;2525;4;1
532263.0;2017-07-12;2297;72;1;2482;4;1
532264.0;2017-07-12;2297;72;2;115;6;1
532266.0;2017-07-12;2297;72;1;1426;7;1
532267.0;2017-07-12;2297;72;2;2859;4;1
532279.0;2017-07-12;1033;72;8;2875;4;1
532281.0;2017-07-12;1033;72;1;2759;5;1
532276.0;2017-07-12;2822;72;5;1377;2;1
532277.0;2017-07-12;2822;72;3;555;2;1
532278.0;2017-07-12;2822;72;2;359;5;1
532287.0;2017-07-12;1712;72;6;2888;5;1
532288.0;2017-07-12;1712;72;2;898;5;1
532293.0;2017-07-12;2823;72;2;2759;5;1
532294.0;2017-07-12;2823;72;1;238;3;1
532295.0;2017-07-12;2823;72;2;442;3;1
532296.0;2017-07-12;2823;72;7;1990;6;1
532316.0;2017-07-12;2758;72;1;2759;5;1
532346.0;2017-07-12;526;72;1;2683;5;2
532347.0;2017-07-12;526;72;5;1377;2;2
532348.0;2017-07-12;526;72;3;2753;3;2
532349.0;2017-07-12;526;72;1;1940;3;2
532351.0;2017-07-12;2824;72;6;2899;2;1
532352.0;2017-07-12;2824;72;2;2017;5;1
532353.0;2017-07-12;2824;72;4;1449;5;1
532388.0;2017-07-12;2825;72;5;1983;5;1
532389.0;2017-07-12;2825;72;2;1833;5;1
532390.0;2017-07-12;2825;72;2;2909;5;1
532394.0;2017-07-12;725;72;4;1878;3;1
532395.0;2017-07-12;725;72;2;2832;6;1
532396.0;2017-07-12;725;72;4;2235;1;1
532397.0;2017-07-12;2211;72;5;485;5;1
532403.0;2017-07-12;2826;72;1;1148;5;1
532404.0;2017-07-12;2826;72;2;2483;2;1
532405.0;2017-07-12;2826;72;5;1983;5;1
532408.0;2017-07-12;2383;72;4;1924;9;1
532409.0;2017-07-12;2827;72;2;2017;5;1
532410.0;2017-07-12;2827;72;7;1926;5;1
532411.0;2017-07-12;2827;72;2;2483;2;1
532415.0;2017-07-12;2828;72;7;2925;9;1
532421.0;2017-07-12;1455;72;10;2659;8;1
532416.0;2017-07-12;2087;72;2;2107;5;1
532417.0;2017-07-12;2087;72;5;1377;2;1
532418.0;2017-07-12;2087;72;1;1940;3;1
532426.0;2017-07-12;2829;72;2;1940;3;1
532427.0;2017-07-12;2829;72;1;2483;2;1
532428.0;2017-07-12;2829;72;3;1875;5;1
532432.0;2017-07-12;2830;72;6;327;5;1
532433.0;2017-07-12;2830;72;1;1148;5;1
532434.0;2017-07-12;2830;72;2;646;5;1
532452.0;2017-07-12;1636;72;2;34;2;1
532448.0;2017-07-12;2832;72;4;1962;5;1
532459.0;2017-07-12;2796;72;5;2857;6;1
532461.0;2017-07-12;2796;72;5;2712;6;1
532477.0;2017-07-12;2643;72;14;2825;10;1
532481.0;2017-07-12;2833;72;5;1377;2;1
532482.0;2017-07-12;2833;72;4;2377;4;1
532483.0;2017-07-12;2833;72;2;1438;2;1
532484.0;2017-07-12;2833;72;2;2037;2;1
532488.0;2017-07-12;2654;72;11;2231;5;1
532489.0;2017-07-12;2654;72;2;2259;5;1
532497.0;2017-07-12;2834;72;7;2926;2;1
532498.0;2017-07-12;2834;72;5;1377;2;1
532499.0;2017-07-12;2834;72;4;2211;2;1
532505.0;2017-07-12;2345;72;6;2927;5;1
532506.0;2017-07-12;2345;72;6;389;5;1
532510.0;2017-07-12;2345;72;3;1483;9;1
532511.0;2017-07-12;2345;72;2;2880;9;1
532512.0;2017-07-12;2345;72;2;206;9;1
532513.0;2017-07-12;2345;72;7;652;9;1
532514.0;2017-07-12;2345;72;4;1010;3;1
532520.0;2017-07-12;2835;72;2;2017;5;1
532521.0;2017-07-12;2835;72;2;34;2;1
532522.0;2017-07-12;2835;72;1;2338;2;1
532523.0;2017-07-12;2835;72;2;1015;2;1
532526.0;2017-07-12;2836;72;2;2849;1;1
532530.0;2017-07-12;2836;72;1;2445;4;1
532531.0;2017-07-12;2836;72;1;901;5;1
532564.0;2017-07-12;2837;72;3;2784;5;1
532565.0;2017-07-12;2837;72;4;1485;9;1
532566.0;2017-07-12;2837;72;3;2021;3;1
532567.0;2017-07-12;2837;72;1;1940;3;1
532571.0;2017-07-12;1410;72;5;485;5;1
532572.0;2017-07-12;1410;72;2;898;5;1
532568.0;2017-07-12;2838;72;3;2784;5;1
532569.0;2017-07-12;2838;72;1;901;5;1
532570.0;2017-07-12;2838;72;2;898;5;1
532599.0;2017-07-12;2839;72;2;2259;5;1
532600.0;2017-07-12;2839;72;2;898;5;1
532601.0;2017-07-12;2839;72;6;2364;3;1
532595.0;2017-07-12;1956;72;3;1465;4;1
532596.0;2017-07-12;1956;72;2;1147;5;1
532597.0;2017-07-12;1956;72;3;2280;9;1
532598.0;2017-07-12;1956;72;2;2259;5;1
532616.0;2017-07-12;2840;72;4;2906;2;6
532617.0;2017-07-12;2840;72;4;2680;2;6
532619.0;2017-07-12;2841;72;4;2900;2;1
532620.0;2017-07-12;2841;72;1;2909;5;1
532621.0;2017-07-12;2841;72;1;814;7;1
532622.0;2017-07-12;2841;72;1;599;7;1
532635.0;2017-07-12;2772;72;6;2017;5;1
532686.0;2017-07-12;2828;72;3;922;3;1
532674.0;2017-07-12;564;72;3;2895;5;1
532675.0;2017-07-12;564;72;2;1147;5;1
532676.0;2017-07-12;564;72;2;2774;5;1
532662.0;2017-07-12;1757;72;5;1797;10;1
532663.0;2017-07-12;1757;72;1;2909;5;1
532694.0;2017-07-12;2842;72;5;2914;2;1
532695.0;2017-07-12;2842;72;5;2773;3;1
532697.0;2017-07-12;2352;72;3;1465;4;1
532698.0;2017-07-12;2352;72;6;327;5;1
532708.0;2017-07-12;2843;72;1;876;5;1
532709.0;2017-07-12;2843;72;2;2866;5;1
532710.0;2017-07-12;2843;72;3;2021;3;1
532711.0;2017-07-12;2843;72;2;1958;3;1
532712.0;2017-07-12;2843;72;3;2280;9;1
532696.0;2017-07-12;2828;72;2;1958;3;1
532721.0;2017-07-12;2844;72;2;1833;5;1
532722.0;2017-07-12;2844;72;2;398;5;1
532723.0;2017-07-12;2844;72;2;1147;5;1
532724.0;2017-07-12;2844;72;1;2063;5;1
532699.0;2017-07-12;2746;72;7;2928;3;1
532700.0;2017-07-12;2746;72;2;1833;5;1
532732.0;2017-07-12;2845;72;6;327;5;1
532733.0;2017-07-12;2845;72;1;901;5;1
532734.0;2017-07-12;2845;72;1;2063;5;1
532741.0;2017-07-12;2846;72;1;2525;4;1
532742.0;2017-07-12;2846;72;1;2482;4;1
532743.0;2017-07-12;2846;72;1;940;7;1
532744.0;2017-07-12;2846;72;5;2271;5;1
532746.0;2017-07-12;895;72;6;327;5;1
532729.0;2017-07-12;706;72;2;2259;5;1
532730.0;2017-07-12;706;72;5;1983;5;1
532731.0;2017-07-12;706;72;2;2017;5;1
532757.0;2017-07-12;2828;72;3;1465;4;1
532755.0;2017-07-12;199;72;4;2629;5;1
532774.0;2017-07-12;2847;72;3;2895;5;1
532775.0;2017-07-12;2847;72;2;2333;5;1
532776.0;2017-07-12;2847;72;4;1449;5;1
532765.0;2017-07-12;2848;72;3;2280;9;1
532766.0;2017-07-12;2848;72;9;196;5;1
532783.0;2017-07-12;2828;72;1;740;5;1
532789.0;2017-07-12;2849;72;5;2914;2;1
532790.0;2017-07-12;2849;72;3;1465;4;1
532791.0;2017-07-12;2849;72;1;2909;5;1
532799.0;2017-07-12;894;72;1;2052;2;1
532800.0;2017-07-12;894;72;5;1983;5;1
532801.0;2017-07-12;894;72;5;2280;9;1
532784.0;2017-07-12;2850;72;6;327;5;2
532785.0;2017-07-12;2850;72;1;850;5;2
532786.0;2017-07-12;2850;72;2;398;5;2
532787.0;2017-07-12;2850;72;3;2280;9;2
532788.0;2017-07-12;2850;72;3;1465;4;2
532814.0;2017-07-12;331;72;7;2925;9;1
532815.0;2017-07-12;331;72;2;1605;5;1
532796.0;2017-07-12;1222;72;2;89;5;1
532797.0;2017-07-12;297;72;4;2900;2;1
532798.0;2017-07-12;297;72;3;2021;3;1
532803.0;2017-07-12;2851;72;2;1659;5;1
532804.0;2017-07-12;2851;72;5;2271;5;1
532805.0;2017-07-12;2851;72;6;1734;5;1
532858.0;2017-07-12;2852;72;2;2033;2;1
532860.0;2017-07-12;2853;72;8;2702;3;1
532861.0;2017-07-12;2853;72;1;2909;5;1
532881.0;2017-07-12;2854;72;3;2784;5;1
532895.0;2017-07-12;2855;72;8;1401;10;1
532892.0;2017-07-12;2730;72;2;2929;5;1
532888.0;2017-07-12;2856;72;6;327;5;1
532889.0;2017-07-12;2856;72;2;2017;5;1
532890.0;2017-07-12;2856;72;1;1148;5;1
532906.0;2017-07-12;2776;72;5;2914;2;1
532907.0;2017-07-12;2776;72;2;2774;5;1
532909.0;2017-07-12;2767;72;4;2673;5;1
532910.0;2017-07-12;2767;72;2;398;5;1
532898.0;2017-07-12;1665;72;26;1873;2;1
532899.0;2017-07-12;1665;72;1;2909;5;1
532900.0;2017-07-12;1665;72;1;2483;2;1
532921.0;2017-07-12;1860;72;6;2888;5;1
532925.0;2017-07-12;2098;72;6;2888;5;1
532926.0;2017-07-12;2098;72;3;2784;5;1
532935.0;2017-07-12;2857;72;6;327;5;1
532936.0;2017-07-12;2857;72;2;2483;2;1
532929.0;2017-07-12;2858;72;13;2930;5;1
532930.0;2017-07-12;2858;72;9;2931;5;1
532931.0;2017-07-12;2858;72;6;2751;5;1
532950.0;2017-07-12;2859;72;4;199;7;1
532951.0;2017-07-12;2859;72;2;1488;7;1
532952.0;2017-07-12;2859;72;1;83;7;1
532957.0;2017-07-12;2726;72;4;1869;5;1
532959.0;2017-07-12;2726;72;3;2895;5;1
532960.0;2017-07-12;2726;72;4;2673;5;1
532961.0;2017-07-12;2860;72;8;1401;10;1
532962.0;2017-07-12;2861;72;2;41;7;1
532963.0;2017-07-12;2861;72;1;2759;5;1
532964.0;2017-07-12;2861;72;2;2259;5;1
532965.0;2017-07-12;2861;72;2;204;7;1
532974.0;2017-07-12;570;72;6;327;5;1
532975.0;2017-07-12;570;72;3;2784;5;1
532978.0;2017-07-12;536;72;8;1401;10;1
532980.0;2017-07-12;2862;72;3;2794;1;1
532981.0;2017-07-12;2862;72;6;2828;4;1
532989.0;2017-07-12;972;72;1;422;5;1
532990.0;2017-07-12;2863;72;5;1983;5;1
532991.0;2017-07-12;2863;72;1;2909;5;1
532992.0;2017-07-12;2863;72;6;2888;5;1
533006.0;2017-07-12;2299;72;1;876;5;1
533007.0;2017-07-12;2299;72;10;2245;5;1
533020.0;2017-07-12;2864;72;5;1983;5;1
533029.0;2017-07-12;2865;72;2;141;3;1
533028.0;2017-07-12;2866;72;11;1872;5;1
533055.0;2017-07-12;548;72;1;2759;5;1
533056.0;2017-07-12;548;72;6;2204;5;1
533062.0;2017-07-12;1173;72;2;2774;5;1
533063.0;2017-07-12;1173;72;2;1468;7;1
533064.0;2017-07-12;1173;72;1;2063;5;1
533065.0;2017-07-12;1173;72;2;2017;5;1
533066.0;2017-07-12;1173;72;1;413;7;1
533075.0;2017-07-12;2867;72;1;1940;3;1
533076.0;2017-07-12;2867;72;3;2280;9;1
533077.0;2017-07-12;2867;72;3;2179;2;1
533078.0;2017-07-12;2867;72;2;2017;5;1
533082.0;2017-07-12;2868;72;1;2483;2;3
533083.0;2017-07-12;2868;72;2;344;1;3
533085.0;2017-07-12;2868;72;1;2909;5;3
533086.0;2017-07-12;2868;72;2;2073;5;3
533090.0;2017-07-12;1431;72;5;1361;3;1
533094.0;2017-07-12;2869;72;6;327;5;1
533100.0;2017-07-12;2870;72;1;2909;5;1
533101.0;2017-07-12;2870;72;2;2259;5;1
533102.0;2017-07-12;2870;72;4;516;2;1
533103.0;2017-07-12;2870;72;6;327;5;1
533104.0;2017-07-12;2870;72;5;485;5;1
533114.0;2017-07-12;2871;72;4;1869;5;1
533117.0;2017-07-12;2872;72;2;34;2;1
533118.0;2017-07-12;2872;72;3;2895;5;1
533119.0;2017-07-12;2872;72;1;2063;5;1
533122.0;2017-07-12;2873;72;2;1147;5;1
533123.0;2017-07-12;2873;72;2;2017;5;1
533124.0;2017-07-12;2873;72;1;2704;4;1
533125.0;2017-07-12;2873;72;1;2574;4;1
533126.0;2017-07-12;2873;72;1;2463;4;1
533143.0;2017-07-12;2874;72;6;327;5;1
533144.0;2017-07-12;2874;72;2;2774;5;1
533145.0;2017-07-12;2874;72;1;2897;2;1
533172.0;2017-07-12;2875;72;6;389;5;1
533206.0;2017-07-12;2866;72;5;2796;6;1
533208.0;2017-07-12;2866;72;5;2932;6;1
533213.0;2017-07-12;2669;72;8;1401;10;1
533214.0;2017-07-12;2669;72;2;206;9;1
533233.0;2017-07-12;2393;72;3;2744;4;4
533235.0;2017-07-12;2393;72;3;2732;4;4
533242.0;2017-07-12;2876;72;1;2759;5;1
533243.0;2017-07-12;2876;72;4;1010;3;1
533244.0;2017-07-12;2876;72;2;2933;5;1
533250.0;2017-07-12;2668;72;5;2890;2;1
533251.0;2017-07-12;2668;72;2;1605;5;1
533256.0;2017-07-12;2877;72;12;767;6;1
533258.0;2017-07-12;2877;72;19;2934;6;1
533259.0;2017-07-12;2877;72;17;2935;6;1
533293.0;2017-07-12;751;72;3;1465;4;1
533294.0;2017-07-12;751;72;3;2895;5;1
533297.0;2017-07-12;2312;72;2;2774;5;1
533299.0;2017-07-12;2312;72;2;313;7;1
533300.0;2017-07-12;2312;72;1;1634;7;1
533304.0;2017-07-12;2878;72;9;196;5;7
533306.0;2017-07-12;2878;72;1;2759;5;7
533307.0;2017-07-12;2878;72;8;1401;10;7
533310.0;2017-07-12;2879;72;6;389;5;1
533311.0;2017-07-12;2879;72;3;2891;2;1
533312.0;2017-07-12;2879;72;4;1485;9;1
533313.0;2017-07-12;2879;72;2;2259;5;1
533314.0;2017-07-12;2879;72;3;2895;5;1
533315.0;2017-07-12;2879;72;2;1376;2;1
533340.0;2017-07-13;2475;71;15;2876;4;2
533322.0;2017-07-13;2475;71;13;2877;4;2
533328.0;2017-07-13;2880;71;3;2483;2;1
533329.0;2017-07-13;2880;71;2;2813;2;1
